,insert_date,origin,destination,start_date,end_date,train_type,price,train_class,fare
12112,2019-05-09 09:43:03,MADRID,BARCELONA,2019-07-03 19:00:00,2019-07-03 21:30:00,AVE,100.4,Turista,Promo
12113,2019-04-27 15:07:56,BARCELONA,MADRID,2019-05-25 10:00:00,2019-05-25 13:10:00,AVE,85.1,Turista,Promo
12114,2019-04-15 08:20:14,VALENCIA,MADRID,2019-05-10 21:05:00,2019-05-10 23:32:00,INTERCITY,29.9,Turista,Promo
12115,2019-04-23 22:36:41,BARCELONA,MADRID,2019-05-04 15:00:00,2019-05-04 17:45:00,AVE,98.0,Preferente,Promo
12116,2019-05-02 07:29:14,SEVILLA,MADRID,2019-05-10 16:45:00,2019-05-10 19:17:00,AVE,76.3,Turista,Flexible
12117,2019-04-19 22:33:45,MADRID,BARCELONA,2019-05-21 19:00:00,2019-05-21 21:30:00,AVE,78.8,Turista,Promo
12118,2019-04-22 18:11:45,MADRID,VALENCIA,2019-05-31 09:40:00,2019-05-31 11:24:00,AVE,39.45,Turista,Promo
12119,2019-04-20 14:43:31,MADRID,VALENCIA,2019-05-22 21:10:00,2019-05-22 23:03:00,AVE,21.95,Turista,Promo
12120,2019-05-07 13:46:02,MADRID,BARCELONA,2019-05-24 15:00:00,2019-05-24 17:30:00,AVE,106.75,Turista Plus,Promo
12121,2019-04-23 13:03:58,MADRID,VALENCIA,2019-05-03 18:10:00,2019-05-03 19:50:00,AVE,66.55,Preferente,Promo
12122,2019-04-19 03:43:38,VALENCIA,MADRID,2019-05-07 06:38:00,2019-05-07 14:20:00,REGIONAL,28.35,Turista,Adulto ida
12123,2019-04-25 01:42:51,BARCELONA,MADRID,2019-06-02 15:00:00,2019-06-02 17:45:00,AVE,98.0,Preferente,Promo
12124,2019-04-22 23:39:49,MADRID,SEVILLA,2019-06-02 13:30:00,2019-06-02 16:05:00,ALVIA,,Preferente,Promo
12125,2019-04-14 19:01:07,MADRID,VALENCIA,2019-04-28 10:40:00,2019-04-28 12:20:00,AVE,45.3,Turista,Promo
12126,2019-04-14 16:35:14,MADRID,SEVILLA,2019-05-16 07:00:00,2019-05-16 09:32:00,AVE,60.3,Turista,Promo
12127,2019-04-26 15:39:34,MADRID,SEVILLA,2019-04-28 19:30:00,2019-04-28 22:05:00,AVE,76.3,Turista,Flexible
12128,2019-04-27 05:05:39,MADRID,BARCELONA,2019-05-10 16:30:00,2019-05-10 19:15:00,AVE,107.7,Turista,Flexible
12129,2019-04-24 19:04:32,SEVILLA,MADRID,2019-04-30 20:15:00,2019-04-30 22:36:00,AVE,47.3,Turista,Promo
12130,2019-04-25 23:09:36,MADRID,PONFERRADA,2019-06-01 14:40:00,2019-06-01 18:52:00,LD,42.75,Turista con enlace,Promo +
12131,2019-04-11 22:15:54,MADRID,VALENCIA,2019-05-01 12:40:00,2019-05-01 14:20:00,AVE,56.65,Preferente,Promo
12132,2019-04-18 15:35:23,SEVILLA,MADRID,2019-04-25 11:45:00,2019-04-25 14:17:00,AVE,60.3,Turista,Promo
12133,2019-04-16 00:15:13,SEVILLA,MADRID,2019-05-09 07:40:00,2019-05-09 10:05:00,AVE,69.4,Preferente,Promo
12134,2019-04-16 10:36:06,VALENCIA,MADRID,2019-06-01 15:10:00,2019-06-01 17:03:00,AVE,21.95,Turista,Promo
12135,2019-05-09 03:13:35,MADRID,BARCELONA,2019-06-23 19:00:00,2019-06-23 21:30:00,AVE,94.55,Turista Plus,Promo
12136,2019-04-26 23:40:09,MADRID,BARCELONA,2019-05-26 17:30:00,2019-05-26 20:40:00,AVE,107.7,Turista,Flexible
12137,2019-05-08 05:57:42,MADRID,VALENCIA,2019-05-12 19:40:00,2019-05-12 21:29:00,AVE,73.1,Turista,Flexible
12138,2019-04-15 03:05:01,MADRID,BARCELONA,2019-06-02 12:30:00,2019-06-02 15:30:00,AVE,,Preferente,Promo
12139,2019-04-17 00:06:05,BARCELONA,MADRID,2019-05-06 18:25:00,2019-05-06 20:55:00,AVE,88.95,Turista,Promo
12140,2019-04-15 07:34:36,SEVILLA,MADRID,2019-05-31 16:45:00,2019-05-31 19:17:00,AVE,53.4,Turista,Promo
12141,2019-04-19 19:16:32,MADRID,VALENCIA,2019-05-12 10:40:00,2019-05-12 12:20:00,AVE,39.45,Turista,Promo
12142,2019-05-03 07:19:07,BARCELONA,MADRID,2019-05-24 15:25:00,2019-05-24 17:55:00,AVE,120.5,Turista Plus,Promo
12143,2019-05-07 15:37:18,MADRID,VALENCIA,2019-05-15 11:10:00,2019-05-15 13:25:00,INTERCITY,29.9,Turista,Promo
12144,2019-04-17 05:19:52,MADRID,SEVILLA,2019-05-16 13:30:00,2019-05-16 16:05:00,ALVIA,61.2,Preferente,Promo
12145,2019-04-24 15:28:49,MADRID,VALENCIA,2019-05-26 15:40:00,2019-05-26 17:22:00,AVE,51.15,Turista,Promo
12146,2019-05-04 15:32:29,MADRID,VALENCIA,2019-06-02 15:40:00,2019-06-02 17:22:00,AVE,45.3,Turista,Promo
12147,2019-04-23 16:45:53,BARCELONA,MADRID,2019-05-01 15:00:00,2019-05-01 17:45:00,AVE,66.75,Turista,Promo
12148,2019-04-18 06:46:07,MADRID,BARCELONA,2019-05-04 10:30:00,2019-05-04 13:15:00,AVE,75.4,Turista,Promo
12149,2019-04-28 17:28:03,MADRID,SEVILLA,2019-05-05 19:00:00,2019-05-05 21:38:00,AVE,69.4,Preferente,Promo
12150,2019-04-23 10:00:24,VALENCIA,MADRID,2019-04-29 17:10:00,2019-04-29 18:50:00,AVE,27.8,Turista,Promo
12151,2019-04-28 05:03:35,MADRID,BARCELONA,2019-05-29 14:30:00,2019-05-29 17:21:00,AVE,75.4,Turista,Promo
12152,2019-04-25 05:22:17,MADRID,VALENCIA,2019-05-10 06:45:00,2019-05-10 08:38:00,AVE,33.65,Turista,Promo
12153,2019-04-19 04:17:27,MADRID,BARCELONA,2019-05-29 19:30:00,2019-05-29 22:40:00,AVE,66.75,Turista,Promo
12154,2019-04-18 03:13:02,BARCELONA,MADRID,2019-05-01 19:00:00,2019-05-01 22:00:00,AVE,90.5,Turista Plus,Promo
12155,2019-05-03 05:12:59,SEVILLA,MADRID,2019-05-12 20:15:00,2019-05-12 22:36:00,AVE,76.3,Turista,Flexible
12156,2019-04-18 03:50:43,MADRID,SEVILLA,2019-05-17 20:00:00,2019-05-17 22:21:00,AVE,76.3,Turista,Flexible
12157,2019-05-08 19:31:55,MADRID,SEVILLA,2019-06-22 07:00:00,2019-06-22 09:55:00,AV City,43.55,Turista,Promo
12158,2019-04-15 10:09:16,MADRID,BARCELONA,2019-05-28 17:30:00,2019-05-28 20:40:00,AVE,80.15,Turista Plus,Promo
12159,2019-04-22 22:21:24,SEVILLA,MADRID,2019-05-16 20:15:00,2019-05-16 22:36:00,AVE,47.3,Turista,Promo
12160,2019-04-16 22:21:59,BARCELONA,MADRID,2019-04-26 15:00:00,2019-04-26 17:45:00,AVE,107.7,Turista,Flexible
12161,2019-04-23 04:05:21,MADRID,SEVILLA,2019-05-11 09:45:00,2019-05-11 12:27:00,INTERCITY,,Turista,Flexible
12162,2019-04-17 02:08:23,VALENCIA,MADRID,2019-05-23 14:10:00,2019-05-23 15:48:00,AVE,33.65,Turista,Promo
12163,2019-04-15 12:16:55,BARCELONA,MADRID,2019-05-18 12:00:00,2019-05-18 15:10:00,AVE,75.4,Turista,Promo
12164,2019-04-18 18:20:00,BARCELONA,MADRID,2019-05-31 09:00:00,2019-05-31 11:45:00,AVE,85.1,Turista,Promo
12165,2019-05-02 13:03:50,MADRID,SEVILLA,2019-05-14 13:10:00,2019-05-14 20:51:00,MD-LD,34.35,Turista con enlace,Promo +
12166,2019-04-16 03:21:45,SEVILLA,MADRID,2019-05-30 20:15:00,2019-05-30 22:36:00,AVE,47.3,Turista,Promo
12167,2019-04-30 19:24:21,MADRID,SEVILLA,2019-05-30 06:20:00,2019-05-30 09:16:00,AV City,49.15,Turista,Promo
12168,2019-04-22 11:19:20,VALENCIA,MADRID,2019-05-13 14:10:00,2019-05-13 15:48:00,AVE,33.65,Turista,Promo
12169,2019-04-14 03:58:14,MADRID,SEVILLA,2019-06-02 15:00:00,2019-06-02 17:21:00,AVE,69.4,Preferente,Promo
12170,2019-05-03 15:41:53,MADRID,SEVILLA,2019-05-30 13:30:00,2019-05-30 16:05:00,ALVIA,,Turista,Promo
12171,2019-04-20 12:18:05,MADRID,BARCELONA,2019-05-25 06:20:00,2019-05-25 09:29:00,AVE,80.15,Turista Plus,Promo
12172,2019-04-15 17:17:50,MADRID,BARCELONA,2019-05-20 14:00:00,2019-05-20 16:30:00,AVE,78.8,Turista,Promo
12173,2019-04-15 00:21:26,SEVILLA,MADRID,2019-05-20 06:45:00,2019-05-20 09:15:00,AVE,76.3,Turista,Flexible
12174,2019-04-12 05:19:01,MADRID,BARCELONA,2019-05-23 08:20:00,2019-05-23 11:05:00,AVE,75.4,Turista,Promo
12175,2019-05-08 19:31:49,MADRID,SEVILLA,2019-06-23 09:00:00,2019-06-23 11:38:00,AVE,60.3,Turista,Promo
12176,2019-04-28 07:19:34,VALENCIA,MADRID,2019-06-02 08:00:00,2019-06-02 09:53:00,AVE,39.45,Turista,Promo
12177,2019-04-11 23:31:24,MADRID,BARCELONA,2019-05-08 19:00:00,2019-05-08 21:30:00,AVE,88.95,Turista,Promo
12178,2019-04-17 18:42:43,SEVILLA,MADRID,2019-05-27 08:45:00,2019-05-27 11:15:00,AVE,76.3,Turista,Flexible
12179,2019-04-17 09:15:57,MADRID,BARCELONA,2019-04-17 12:30:00,2019-04-17 15:30:00,AVE,102.15,Turista Plus,Promo
12180,2019-04-15 07:27:19,MADRID,BARCELONA,2019-05-26 20:00:00,2019-05-26 22:30:00,AVE,100.4,Turista,Promo
12181,2019-04-20 06:06:44,MADRID,BARCELONA,2019-05-23 07:20:00,2019-05-23 09:50:00,AVE,88.95,Turista,Promo
12182,2019-04-26 17:45:59,MADRID,BARCELONA,2019-05-14 19:30:00,2019-05-14 22:40:00,AVE,75.4,Turista,Promo
12183,2019-04-18 09:45:20,MADRID,BARCELONA,2019-05-14 15:00:00,2019-05-14 17:30:00,AVE,68.65,Turista,Promo
12184,2019-04-23 19:18:24,MADRID,BARCELONA,2019-05-17 06:30:00,2019-05-17 09:20:00,AVE,54.45,Preferente,Promo
12185,2019-04-11 22:45:38,MADRID,BARCELONA,2019-05-18 18:30:00,2019-05-18 21:20:00,AVE,75.4,Turista,Promo
12186,2019-05-01 07:33:06,MADRID,SEVILLA,2019-05-26 09:00:00,2019-05-26 11:38:00,AVE,76.3,Turista,Flexible
12187,2019-04-22 16:26:05,SEVILLA,MADRID,2019-04-23 11:45:00,2019-04-23 14:17:00,AVE,,Turista,Flexible
12188,2019-04-15 06:08:22,BARCELONA,MADRID,2019-05-08 17:00:00,2019-05-08 19:45:00,AVE,102.15,Turista Plus,Promo
12189,2019-04-14 14:27:01,VALENCIA,MADRID,2019-05-25 20:15:00,2019-05-25 21:55:00,AVE,27.8,Turista,Promo
12190,2019-05-01 13:05:52,MADRID,SEVILLA,2019-05-15 19:00:00,2019-05-15 21:38:00,AVE,47.3,Turista,Promo
12191,2019-04-12 04:00:30,MADRID,BARCELONA,2019-05-30 15:30:00,2019-05-30 18:40:00,AVE,85.1,Turista,Promo
12192,2019-05-03 21:45:52,MADRID,BARCELONA,2019-05-22 20:30:00,2019-05-22 23:40:00,AVE,58.15,Turista,Promo
12193,2019-05-04 17:26:24,MADRID,BARCELONA,2019-05-09 06:10:00,2019-05-09 08:40:00,AVE,75.4,Turista,Promo
12194,2019-05-04 21:36:07,MADRID,VALENCIA,2019-05-09 12:21:00,2019-05-09 19:04:00,REGIONAL,28.35,Turista,Adulto ida
12195,2019-04-12 20:06:39,SEVILLA,MADRID,2019-05-09 14:58:00,2019-05-09 17:50:00,ALVIA,,Turista,Promo
12196,2019-04-12 14:11:30,SEVILLA,MADRID,2019-05-10 07:40:00,2019-05-10 10:05:00,AVE,,Turista,Flexible
12197,2019-04-15 20:08:45,MADRID,PONFERRADA,2019-05-10 14:40:00,2019-05-10 20:02:00,AVE-MD,59.6,Turista con enlace,Flexible
12198,2019-04-20 16:28:33,VALENCIA,MADRID,2019-06-02 08:00:00,2019-06-02 09:53:00,AVE,39.45,Turista,Promo
12199,2019-04-15 13:02:17,PONFERRADA,MADRID,2019-05-26 17:15:00,2019-05-26 22:14:00,MD-AVE,35.15,Turista con enlace,Promo +
12200,2019-04-15 07:06:46,MADRID,VALENCIA,2019-05-01 15:30:00,2019-05-01 22:31:00,AVE-MD,,Turista con enlace,Flexible
12201,2019-04-17 18:42:30,SEVILLA,MADRID,2019-05-30 19:45:00,2019-05-30 22:17:00,AVE,47.3,Turista,Promo
12202,2019-04-23 06:20:22,BARCELONA,MADRID,2019-04-23 12:00:00,2019-04-23 15:10:00,AVE,83.5,Preferente,Promo
12203,2019-05-08 23:15:12,SEVILLA,MADRID,2019-07-04 17:45:00,2019-07-04 20:17:00,AVE,60.3,Turista,Promo
12204,2019-04-19 13:25:15,SEVILLA,MADRID,2019-05-13 12:18:00,2019-05-13 14:56:00,ALVIA,,Turista,Promo
12205,2019-04-25 03:40:08,MADRID,PONFERRADA,2019-05-09 14:40:00,2019-05-09 18:33:00,AVE-MD,44.7,Turista con enlace,Promo +
12206,2019-04-21 01:45:23,MADRID,BARCELONA,2019-05-17 20:30:00,2019-05-17 23:40:00,AVE,66.75,Turista,Promo
12207,2019-04-20 11:17:38,BARCELONA,MADRID,2019-05-31 18:25:00,2019-05-31 20:55:00,AVE,100.4,Turista,Promo
12208,2019-04-24 23:28:55,VALENCIA,MADRID,2019-05-28 06:38:00,2019-05-28 14:20:00,REGIONAL,28.35,Turista,Adulto ida
12209,2019-04-14 20:28:45,MADRID,BARCELONA,2019-05-29 08:30:00,2019-05-29 11:15:00,AVE,85.1,Turista,Promo
12210,2019-05-01 07:20:10,PONFERRADA,MADRID,2019-05-21 06:11:00,2019-05-21 11:57:00,LD,,Turista,Promo
12211,2019-04-23 04:43:13,MADRID,BARCELONA,2019-05-24 07:00:00,2019-05-24 09:30:00,AVE,78.8,Turista,Promo
12212,2019-04-28 13:15:07,BARCELONA,MADRID,2019-05-29 14:00:00,2019-05-29 17:10:00,AVE,90.5,Turista Plus,Promo
12213,2019-04-19 17:45:22,PONFERRADA,MADRID,2019-04-24 06:11:00,2019-04-24 11:57:00,LD,,Turista,Flexible
12214,2019-04-30 23:14:05,MADRID,PONFERRADA,2019-05-29 17:30:00,2019-05-29 21:33:00,ALVIA,39.05,Turista,Promo
12215,2019-04-18 08:37:40,MADRID,VALENCIA,2019-06-02 15:40:00,2019-06-02 17:22:00,AVE,45.3,Turista,Promo
12216,2019-04-24 01:44:13,MADRID,BARCELONA,2019-05-21 14:00:00,2019-05-21 16:30:00,AVE,78.8,Turista,Promo
12217,2019-04-14 23:16:04,MADRID,VALENCIA,2019-05-21 11:10:00,2019-05-21 13:25:00,INTERCITY,29.9,Turista,Promo
12218,2019-04-18 07:20:44,MADRID,PONFERRADA,2019-05-01 14:40:00,2019-05-01 18:33:00,AVE-MD,59.6,Turista con enlace,Flexible
12219,2019-05-03 09:28:03,BARCELONA,MADRID,2019-05-25 12:50:00,2019-05-25 15:45:00,AVE-TGV,80.15,Turista Plus,Promo
12220,2019-04-14 18:10:50,MADRID,SEVILLA,2019-05-17 09:00:00,2019-05-17 11:38:00,AVE,76.3,Turista,Flexible
12221,2019-04-16 23:13:44,MADRID,VALENCIA,2019-05-09 10:40:00,2019-05-09 12:20:00,AVE,27.8,Turista,Promo
12222,2019-04-21 21:06:32,MADRID,BARCELONA,2019-05-29 13:25:00,2019-05-29 16:24:00,AVE-TGV,58.15,Turista,Promo
12223,2019-04-14 19:15:57,SEVILLA,MADRID,2019-05-27 07:15:00,2019-05-27 09:55:00,AVE,76.3,Turista,Flexible
12224,2019-04-21 19:19:45,SEVILLA,MADRID,2019-05-06 21:00:00,2019-05-06 23:52:00,AV City,62.2,Turista,Flexible
12225,2019-04-17 06:37:58,MADRID,VALENCIA,2019-04-30 15:10:00,2019-04-30 17:20:00,INTERCITY,43.75,Turista,Promo
12226,2019-04-25 01:40:01,MADRID,BARCELONA,2019-05-04 20:30:00,2019-05-04 23:40:00,AVE,75.4,Turista,Promo
12227,2019-04-12 12:23:36,SEVILLA,MADRID,2019-05-24 16:45:00,2019-05-24 19:17:00,AVE,,Turista,Promo
12228,2019-04-14 15:08:44,VALENCIA,MADRID,2019-05-02 18:10:00,2019-05-02 19:57:00,AVE,66.55,Preferente,Promo
12229,2019-04-22 19:06:29,MADRID,PONFERRADA,2019-04-26 14:40:00,2019-04-26 20:02:00,AVE-MD,,Turista,Flexible
12230,2019-04-16 22:26:14,VALENCIA,MADRID,2019-05-07 09:50:00,2019-05-07 17:28:00,REGIONAL,28.35,Turista,Adulto ida
12231,2019-04-14 00:08:32,MADRID,BARCELONA,2019-06-02 11:30:00,2019-06-02 14:40:00,AVE,107.7,Turista,Flexible
12232,2019-04-11 23:38:52,MADRID,VALENCIA,2019-05-26 15:30:00,2019-05-26 22:31:00,AVE-MD,,Turista con enlace,Flexible
12233,2019-04-12 06:12:16,MADRID,SEVILLA,2019-04-29 13:10:00,2019-04-29 20:51:00,MD-LD,27.5,Turista con enlace,Promo
12234,2019-05-07 19:46:28,MADRID,VALENCIA,2019-05-19 16:45:00,2019-05-19 18:50:00,ALVIA,71.0,Turista,Flexible
12235,2019-04-20 01:41:43,PONFERRADA,MADRID,2019-05-10 11:44:00,2019-05-10 16:00:00,MD-LD,54.1,Turista con enlace,Flexible
12236,2019-04-23 12:16:32,MADRID,VALENCIA,2019-05-21 16:05:00,2019-05-21 22:47:00,REGIONAL,28.35,Turista,Adulto ida
12237,2019-04-19 17:43:38,VALENCIA,MADRID,2019-04-29 07:10:00,2019-04-29 08:51:00,AVE,57.75,Turista,Promo
12238,2019-04-18 06:25:38,MADRID,VALENCIA,2019-04-30 12:40:00,2019-04-30 14:20:00,AVE,39.45,Turista,Promo
12239,2019-04-14 04:40:17,MADRID,BARCELONA,2019-05-09 07:00:00,2019-05-09 09:30:00,AVE,81.4,Preferente,Promo
12240,2019-05-02 19:45:43,MADRID,VALENCIA,2019-05-21 16:05:00,2019-05-21 22:47:00,REGIONAL,28.35,Turista,Adulto ida
12241,2019-04-19 12:31:39,MADRID,SEVILLA,2019-05-28 16:30:00,2019-05-28 18:51:00,AVE,47.3,Turista,Promo
12242,2019-04-13 17:26:00,SEVILLA,MADRID,2019-05-31 17:45:00,2019-05-31 20:17:00,AVE,47.3,Turista,Promo
12243,2019-04-20 22:17:40,BARCELONA,MADRID,2019-04-23 14:00:00,2019-04-23 17:10:00,AVE,66.75,Turista,Promo
12244,2019-04-16 03:17:36,VALENCIA,MADRID,2019-05-26 17:30:00,2019-05-26 19:43:00,INTERCITY,43.75,Turista,Promo
12245,2019-04-22 14:10:42,MADRID,VALENCIA,2019-05-29 12:40:00,2019-05-29 14:20:00,AVE,27.8,Turista,Promo
12246,2019-04-24 04:44:39,MADRID,BARCELONA,2019-05-13 19:30:00,2019-05-13 22:40:00,AVE,58.15,Turista,Promo
12247,2019-04-24 15:23:47,SEVILLA,MADRID,2019-05-22 08:35:00,2019-05-22 15:26:00,LD-MD,34.35,Turista con enlace,Promo +
12248,2019-04-14 11:03:44,MADRID,BARCELONA,2019-05-20 07:00:00,2019-05-20 09:30:00,AVE,100.4,Turista,Promo
12249,2019-04-25 03:09:00,VALENCIA,MADRID,2019-05-23 17:10:00,2019-05-23 18:50:00,AVE,57.75,Turista,Promo
12250,2019-04-16 06:32:30,MADRID,VALENCIA,2019-04-18 11:10:00,2019-04-18 13:25:00,INTERCITY,,Turista,Flexible
12251,2019-04-24 21:44:27,MADRID,BARCELONA,2019-05-19 18:00:00,2019-05-19 20:30:00,AVE,127.1,Turista,Flexible
12252,2019-04-12 09:00:30,MADRID,VALENCIA,2019-04-30 21:10:00,2019-04-30 23:03:00,AVE,66.55,Preferente,Promo
12253,2019-04-15 08:22:07,VALENCIA,MADRID,2019-05-25 08:00:00,2019-05-25 09:53:00,AVE,51.15,Turista,Promo
12254,2019-05-07 11:36:04,SEVILLA,MADRID,2019-05-07 17:45:00,2019-05-07 20:17:00,AVE,76.3,Turista,Flexible
12255,2019-04-22 03:27:44,BARCELONA,MADRID,2019-05-08 05:50:00,2019-05-08 08:20:00,AVE,66.75,Turista,Promo
12256,2019-04-24 15:34:10,MADRID,BARCELONA,2019-05-14 13:25:00,2019-05-14 16:24:00,AVE-TGV,58.15,Turista,Promo
12257,2019-04-26 07:17:06,SEVILLA,MADRID,2019-05-27 16:45:00,2019-05-27 19:17:00,AVE,76.3,Turista,Flexible
12258,2019-04-30 09:20:02,MADRID,VALENCIA,2019-06-02 09:40:00,2019-06-02 11:24:00,AVE,39.45,Turista,Promo
12259,2019-04-17 18:36:23,MADRID,BARCELONA,2019-04-25 14:00:00,2019-04-25 16:30:00,AVE,68.65,Turista,Promo
12260,2019-04-22 18:08:28,BARCELONA,MADRID,2019-05-06 05:50:00,2019-05-06 08:20:00,AVE,85.1,Turista,Promo
12261,2019-05-01 05:13:31,MADRID,VALENCIA,2019-06-21 06:08:00,2019-06-21 12:55:00,REGIONAL,28.35,Turista,Adulto ida
12262,2019-05-07 09:47:42,BARCELONA,MADRID,2019-07-02 20:00:00,2019-07-02 23:10:00,AVE,66.75,Turista,Promo
12263,2019-04-23 04:27:26,SEVILLA,MADRID,2019-05-17 06:10:00,2019-05-17 08:58:00,AV City,49.15,Turista,Promo
12264,2019-05-04 03:45:57,MADRID,BARCELONA,2019-05-06 07:15:00,2019-05-06 16:37:00,R. EXPRES,43.25,Turista,Adulto ida
12265,2019-05-05 09:37:54,SEVILLA,MADRID,2019-05-30 08:35:00,2019-05-30 15:26:00,LD-MD,,Turista,Flexible
12266,2019-04-21 11:22:19,MADRID,VALENCIA,2019-04-24 16:05:00,2019-04-24 22:47:00,REGIONAL,28.35,Turista,Adulto ida
12267,2019-04-15 09:20:22,MADRID,BARCELONA,2019-04-21 20:30:00,2019-04-21 23:40:00,AVE,90.5,Turista Plus,Promo
12268,2019-04-12 12:10:31,MADRID,BARCELONA,2019-05-20 20:00:00,2019-05-20 22:30:00,AVE,,Turista,Promo
12269,2019-04-21 08:29:29,VALENCIA,MADRID,2019-05-10 20:15:00,2019-05-10 21:55:00,AVE,33.65,Turista,Promo
12270,2019-04-20 14:46:32,MADRID,PONFERRADA,2019-05-15 17:30:00,2019-05-15 21:33:00,ALVIA,33.5,Turista,Promo
12271,2019-04-14 12:27:31,BARCELONA,MADRID,2019-05-23 09:00:00,2019-05-23 11:45:00,AVE,85.1,Turista,Promo
12272,2019-05-06 23:11:04,SEVILLA,MADRID,2019-05-24 20:36:00,2019-05-24 23:14:00,ALVIA,67.2,Turista,Flexible
12273,2019-04-15 12:26:41,SEVILLA,MADRID,2019-04-26 06:10:00,2019-04-26 08:58:00,AV City,58.95,Turista Plus,Promo
12274,2019-05-05 21:35:13,MADRID,PONFERRADA,2019-05-15 14:40:00,2019-05-15 18:33:00,AVE-MD,38.75,Turista con enlace,Promo +
12275,2019-04-15 03:25:31,MADRID,SEVILLA,2019-04-28 18:00:00,2019-04-28 20:32:00,AVE,69.4,Preferente,Promo
12276,2019-04-23 06:21:09,VALENCIA,MADRID,2019-06-14 14:50:00,2019-06-14 22:04:00,REGIONAL,28.35,Turista,Adulto ida
12277,2019-04-17 16:45:40,MADRID,VALENCIA,2019-05-12 08:40:00,2019-05-12 10:33:00,AVE,27.8,Turista,Promo
12278,2019-04-15 00:24:21,VALENCIA,MADRID,2019-05-09 08:00:00,2019-05-09 09:47:00,AVE,27.8,Turista,Promo
12279,2019-05-04 13:23:50,MADRID,SEVILLA,2019-05-08 11:00:00,2019-05-08 13:32:00,AVE,,Turista,Flexible
12280,2019-04-29 01:04:15,MADRID,VALENCIA,2019-05-01 09:40:00,2019-05-01 11:24:00,AVE,,Turista,Flexible
12281,2019-04-16 01:09:18,SEVILLA,MADRID,2019-06-02 19:19:00,2019-06-02 21:59:00,INTERCITY,62.2,Turista,Flexible
12282,2019-05-01 05:29:30,VALENCIA,MADRID,2019-05-30 06:38:00,2019-05-30 14:20:00,REGIONAL,28.35,Turista,Adulto ida
12283,2019-04-14 08:24:39,MADRID,SEVILLA,2019-05-05 18:35:00,2019-05-05 21:08:00,ALVIA,,Turista,Promo
12284,2019-04-20 20:42:20,MADRID,BARCELONA,2019-06-01 08:30:00,2019-06-01 11:15:00,AVE,172.4,Turista,Mesa
12285,2019-04-27 13:04:50,MADRID,SEVILLA,2019-05-21 07:30:00,2019-05-21 09:51:00,AVE,47.3,Turista,Promo
12286,2019-04-12 20:08:31,SEVILLA,MADRID,2019-04-21 16:15:00,2019-04-21 18:54:00,AVE,,Turista,Flexible
12287,2019-04-13 12:03:10,MADRID,BARCELONA,2019-04-23 07:30:00,2019-04-23 10:40:00,AVE,107.7,Turista,Flexible
12288,2019-05-06 07:20:22,BARCELONA,MADRID,2019-05-06 12:50:00,2019-05-06 15:45:00,AVE-TGV,107.7,Turista,Flexible
12289,2019-04-17 06:15:12,BARCELONA,MADRID,2019-04-30 10:00:00,2019-04-30 13:10:00,AVE,58.15,Turista,Promo
12290,2019-04-22 06:27:08,MADRID,VALENCIA,2019-05-09 15:10:00,2019-05-09 16:52:00,AVE,45.3,Turista,Promo
12291,2019-04-19 17:42:19,VALENCIA,MADRID,2019-05-12 18:35:00,2019-05-12 20:21:00,AVE,57.75,Turista,Promo
12292,2019-04-16 17:40:55,SEVILLA,MADRID,2019-04-23 09:50:00,2019-04-23 12:36:00,ALVIA,,Turista,Flexible
12293,2019-04-24 17:14:34,SEVILLA,MADRID,2019-04-28 20:15:00,2019-04-28 22:36:00,AVE,76.3,Turista,Flexible
12294,2019-04-23 21:25:12,MADRID,VALENCIA,2019-06-01 19:40:00,2019-06-01 21:29:00,AVE,45.3,Turista,Promo
12295,2019-04-18 17:46:42,MADRID,BARCELONA,2019-05-01 07:00:00,2019-05-01 09:30:00,AVE,88.95,Turista,Promo
12296,2019-04-30 07:32:16,SEVILLA,MADRID,2019-05-27 08:45:00,2019-05-27 11:15:00,AVE,76.3,Turista,Flexible
12297,2019-05-07 19:17:15,MADRID,BARCELONA,2019-06-18 18:00:00,2019-06-18 20:30:00,AVE,100.4,Turista,Promo
12298,2019-05-06 05:03:46,SEVILLA,MADRID,2019-05-12 19:15:00,2019-05-12 21:36:00,AVE,76.3,Turista,Flexible
12299,2019-04-17 22:33:42,MADRID,VALENCIA,2019-05-31 09:40:00,2019-05-31 11:24:00,AVE,39.45,Turista,Promo
12300,2019-05-02 11:16:59,VALENCIA,MADRID,2019-05-26 14:10:00,2019-05-26 15:48:00,AVE,45.3,Turista,Promo
12301,2019-04-13 16:19:02,SEVILLA,MADRID,2019-05-14 08:35:00,2019-05-14 15:26:00,LD-MD,,Turista,Flexible
12302,2019-04-15 22:09:52,VALENCIA,MADRID,2019-05-01 14:50:00,2019-05-01 22:17:00,REGIONAL,28.35,Turista,Adulto ida
12303,2019-05-09 03:24:48,SEVILLA,MADRID,2019-06-30 11:45:00,2019-06-30 14:17:00,AVE,53.4,Turista,Promo
12304,2019-04-15 11:56:52,MADRID,VALENCIA,2019-04-22 21:10:00,2019-04-22 23:03:00,AVE,66.55,Preferente,Promo
12305,2019-04-28 11:00:52,MADRID,SEVILLA,2019-05-06 16:30:00,2019-05-06 18:51:00,AVE,47.3,Turista,Promo
12306,2019-05-04 01:31:39,SEVILLA,MADRID,2019-05-25 19:45:00,2019-05-25 22:17:00,AVE,76.3,Turista,Flexible
